User ID,Timestamp,Page Visited
e4f37fb2-20b3-4d03-a484-582a5eed65a6,2023-08-24 22:21:00,Homepage
4279607f-05db-4b12-8bd4-d7425d70439f,2023-11-23 15:51:00,Product Page
a58c26b4-9bb2-4399-87d9-1a1e42f82e49,2023-09-08 07:13:00,Checkout Page
5aa9dc39-85ac-46f5-a52c-d02b682f5243,2023-06-08 11:26:00,Homepage
cd8ace31-747a-4997-bd23-a524bdca1bc0,2023-02-23 21:24:00,Product Page
4a719335-9254-4af4-b0e4-3fd78f3a46da,2023-06-12 20:29:00,Homepage
6652d2e1-80e7-4db0-ae99-a6e32a2d239e,2023-12-06 18:42:00,Confirmation Page
24331b86-9dd0-41ce-ad99-6f030e31791d,2023-09-16 01:49:00,Product Page
fd450045-b8a0-47e3-9225-ee356965b9de,2023-02-23 16:52:00,Checkout Page
a6abf5a2-1449-481a-84b6-f07b60352306,2023-07-10 20:11:00,Homepage
d680704a-3346-4510-aada-4254a1074424,2023-04-26 01:52:00,Product Page
af4fbdd6-289c-4b78-a72b-571b9d811a8e,2023-02-17 01:10:00,Product Page
ede26356-b84c-4be4-8d21-3f4d95adb3b6,2023-03-18 01:05:00,Product Page
f8794eba-8c6c-46c0-a81a-36b35725891f,2023-11-28 11:07:00,Homepage
be974672-aa41-4df0-a20a-db9e9142a175,2023-03-10 00:29:00,Homepage
81b769cc-a178-46c6-8319-48ba26f1b86b,2023-06-11 16:49:00,Homepage
2ab16b24-44cd-49ec-babc-0f92d74c6406,2023-05-08 03:04:00,Homepage
c356481d-ace4-440b-9b15-9558842b6096,2023-10-15 09:20:00,Confirmation Page
501924f3-bf45-4b4e-9208-b14d35a2cca6,2023-12-25 01:48:00,Category Page
be234ac9-039b-4ce8-a56b-d1dc782f5955,2023-05-22 14:02:00,Product Page
86d9b583-63ad-441f-915a-965b0589dc31,2023-06-05 13:43:00,Homepage
97d0183a-594a-45ce-9c25-0461c8ae59fc,2023-10-21 18:19:00,Checkout Page
0bfb43b5-6565-4be2-aeae-594ef52bb2cb,2023-06-29 02:47:00,Category Page
d9e0b06d-7793-4ef0-8eec-0547a6204c14,2023-05-22 19:49:00,Checkout Page
ff8f63be-3819-4683-80a6-bbc5065c9228,2023-09-23 16:56:00,Checkout Page
b2a921b9-5eac-492b-a10f-eb2b12b48767,2023-03-22 03:46:00,Category Page
0d1e80ea-29cd-4727-ba55-edffdbb02b69,2023-10-17 15:54:00,Category Page
b869a692-83fd-43a6-bd83-f98b1276dd6d,2023-03-13 10:22:00,Homepage
43d2a725-2633-45f8-ad26-8c5570f6a506,2023-06-09 22:25:00,Checkout Page
87f2fe69-8ee5-4e2e-ae0e-a62ace996b28,2023-12-09 06:08:00,Checkout Page
4f87f394-f252-44b3-a8f4-6aaeda0eafdb,2023-03-16 08:55:00,Product Page
7657f027-0966-4440-9389-e4049d46da1d,2023-08-02 13:10:00,Homepage
91feb353-1aab-4ccc-a867-eb4d41e05948,2023-09-16 12:02:00,Checkout Page
2f381444-4ab1-4e1b-92c7-08520c0de062,2023-01-19 03:06:00,Homepage
bdfca3de-9b43-4987-87da-39f149acb4e4,2023-11-26 19:11:00,Checkout Page
e10193b2-bd5c-43e4-ac28-a88c67eca235,2023-05-22 09:25:00,Homepage
f2607cb6-f9b8-4c77-b2f0-3d7376798b60,2023-01-13 02:47:00,Confirmation Page
ed810d2a-e742-4012-890c-8bfd976281a3,2023-03-27 04:58:00,Homepage
15ecd72f-eace-47ff-873a-621cd0f911e6,2023-08-19 12:46:00,Checkout Page
08e7f967-2e66-4802-952f-08842265d9ab,2023-01-31 19:44:00,Checkout Page
5c94736a-5f17-498d-a697-94dd0eaaa14c,2023-11-14 02:59:00,Homepage
40cbe44e-28f0-4522-9286-83c750c6ce70,2023-03-09 23:53:00,Homepage
8ac2c543-803a-4fe6-802c-9f7d06f6c673,2023-05-13 09:16:00,Confirmation Page
b838c352-d09a-4a87-a33c-72313537573b,2023-01-21 17:59:00,Product Page
86ec1037-2520-4a3d-ae05-e8bd881972e2,2023-09-28 13:51:00,Confirmation Page
e7307dc8-0b6d-43a0-97a7-d0e0fae5eb29,2023-08-21 07:34:00,Confirmation Page
8698b1fa-f9bd-46ab-8a1e-0abce56c4c13,2023-09-04 16:01:00,Category Page
bc1a8949-3f3a-43b5-a777-f1be67a459d5,2023-03-05 02:57:00,Category Page
41492f91-42f2-46f4-9c23-bab2bafebc57,2023-03-26 20:32:00,Checkout Page
fd28ea33-7eb3-4765-baaf-8e1ff596047d,2023-08-11 09:04:00,Category Page
14c2e2ee-88d8-4dc3-a8c7-900f9f2ca872,2023-04-19 07:49:00,Checkout Page
ecc29282-3b45-4db3-bfa2-0db9563fc8f2,2023-08-12 00:09:00,Checkout Page
bde8ad0f-6615-4070-9e69-ed49e3319dba,2023-02-01 12:58:00,Product Page
8eead6f7-6a22-4189-98ff-1c324ec31422,2023-09-14 15:43:00,Homepage
cdf46dac-ad62-42f5-b85e-d5b326a90bb1,2023-11-13 08:04:00,Homepage
e93894a1-2cd4-4521-9c00-d93febe3aa2d,2023-07-06 10:57:00,Product Page
8b8aba98-dd43-4362-a9fe-e0f539dcb2b7,2023-10-01 14:38:00,Homepage
5a5c7898-61f1-4595-8850-1eecd538ab35,2023-04-14 13:20:00,Homepage
fa700001-5565-4643-9abe-6e003456c23d,2023-10-08 20:51:00,Homepage
30570c85-c187-4dbc-8184-0ad9990ccc4c,2023-11-16 11:20:00,Homepage
77c31d1f-6aaa-4912-955a-b554fb9b5a01,2023-11-18 11:20:00,Category Page
8671fdd2-fb7d-4afd-98ae-e0cd9d9356fa,2023-05-09 13:10:00,Confirmation Page
66a6916b-16aa-476d-8089-b23a8f3e2397,2023-05-30 19:09:00,Checkout Page
8af30155-eaa9-45df-bfe5-42a2b7d89e0a,2023-06-16 20:38:00,Product Page
bbfc4dc1-e247-43d6-87db-4d7c8e47d9fe,2023-01-20 15:20:00,Homepage
46719048-5d09-46d4-b8b7-3c1534643913,2023-08-19 01:26:00,Checkout Page
bf0840e2-e23f-4f37-95ee-e81a09714521,2023-09-11 16:46:00,Confirmation Page
5b633b00-4a72-432d-afd9-bce903a73f28,2023-07-07 21:57:00,Category Page
a6159571-cbc6-4102-97dd-c738d4d5809c,2023-08-31 08:21:00,Homepage
2666e184-7943-49c3-bcc8-fd6b8e9e08c7,2023-12-15 05:44:00,Homepage
25781ee3-dab7-4585-b763-7d5cdd139aae,2023-08-25 02:47:00,Checkout Page
6c1393fa-daa3-45ab-a12c-bc74a58e92e1,2023-12-14 14:27:00,Checkout Page
c89f7dad-eacd-4d8a-9421-654bdfd15d19,2023-07-19 05:20:00,Checkout Page
8ac5a8a5-47ce-455c-b13d-97e162c8ea36,2023-12-05 12:21:00,Checkout Page
9982c506-eb28-4d12-8794-87ec515204eb,2023-09-25 09:25:00,Product Page
33193eb2-dbec-4327-9775-3287ab297872,2023-12-07 02:05:00,Checkout Page
f17ed623-a881-4a43-826b-7ab467e35b8a,2023-06-06 18:40:00,Product Page
32a8846f-d6e0-4d15-a3ce-05294785f800,2023-07-31 12:30:00,Confirmation Page
8f3ea4ed-a98b-4f07-9e44-e369e0757a75,2023-06-15 12:22:00,Product Page
b0a88f78-7028-41c5-967d-001f8c340261,2023-06-28 11:27:00,Homepage
c7722255-28f9-4ba3-a8bb-c303ae6323f5,2023-04-03 18:03:00,Product Page
d6b649cb-65f6-4e01-81b1-15aeb3c62391,2023-09-14 08:39:00,Homepage
35f2dca0-c484-4580-a873-4f11545cf732,2023-06-23 04:18:00,Checkout Page
b54be29e-b84e-4fd1-ae07-186a4a06e25d,2023-03-20 10:21:00,Homepage
00877581-1f68-4622-b1f6-76f8c00e138c,2023-05-03 18:26:00,Confirmation Page
f8f0b45b-12b3-43ca-89b4-0d3295e3a29a,2023-04-07 19:13:00,Category Page
6c6e161f-0678-4e9d-8224-347b129aeaaf,2023-01-16 09:03:00,Confirmation Page
6433ba51-b90e-4375-8343-b9d86ffee391,2023-01-16 22:47:00,Product Page
e51f3a52-f2d2-4c04-8e27-c32fdc92a3ea,2023-01-20 03:13:00,Category Page
b7898e99-3097-4c03-b119-2261e262ee3f,2023-03-01 07:04:00,Category Page
76eb9371-95b8-4ce1-a743-9f439673004b,2023-05-08 08:37:00,Confirmation Page
bb55ccce-feda-4375-89b0-d9f7385b61a3,2023-01-02 09:51:00,Homepage
35b7fa5e-dea4-49a9-902f-19b5ac880b5f,2023-04-16 12:23:00,Homepage
7e3e8dbb-4b16-467a-bd51-6d01c08b9f40,2023-08-27 08:13:00,Category Page
2d50d98e-1263-4b01-8fc4-36650920aa13,2023-01-03 14:18:00,Category Page
f414a7bc-3d10-4ad0-9e12-c4d770f4d5da,2023-02-21 02:53:00,Checkout Page
4cebb479-6701-4a48-8e8c-6d04941b249a,2023-01-24 04:31:00,Homepage
cb0f6053-869a-4ad5-bc0d-252824e96b35,2023-10-14 10:06:00,Homepage
a0a5c9c7-7e18-44e4-a144-bad090922e6b,2023-06-05 17:41:00,Confirmation Page
999a476c-e404-4b5e-a734-ccf8d12b8f9e,2023-09-05 18:20:00,Product Page
32f1dd49-b95d-4a43-ad77-cf11e4f921b4,2023-03-22 21:19:00,Confirmation Page
bcdf0835-6c73-4530-a321-3b92b5e459f5,2023-12-20 09:53:00,Category Page
a9cd0fd8-00d5-43dd-887d-e509beb2a855,2023-08-10 14:21:00,Confirmation Page
ec1acb44-51e8-48e1-9f52-85491df1ecfc,2023-05-25 08:47:00,Product Page
0b02d815-4f24-420d-ac41-a76d9dafe3f6,2023-07-23 01:51:00,Product Page
e434f6d2-b06c-48cb-9ed6-c5432c664710,2023-12-02 11:14:00,Checkout Page
2c5cf8be-cac1-4905-a0ef-5444ccf515f9,2023-03-22 10:53:00,Confirmation Page
55dbe900-246b-4415-a5aa-9ee084305c62,2023-06-15 04:31:00,Category Page
a573baee-5987-49bc-be10-bb023df5e5f3,2023-03-12 05:08:00,Checkout Page
1b2294b5-6ddf-426f-b047-1df0fab661c3,2023-05-04 14:37:00,Product Page
b91ca9b8-01b4-4342-bb7d-dfd33decf79f,2023-08-10 11:34:00,Confirmation Page
9962c6c4-bad8-4ca1-9524-0ec8cf295eec,2023-02-07 06:15:00,Confirmation Page
54fbd77d-c81c-41f3-9b91-1e1947156596,2023-08-09 18:24:00,Checkout Page
5197711a-a8bf-4b69-aef8-3c0e7a381a73,2023-11-18 10:18:00,Confirmation Page
8813992b-4017-4724-8402-d15e540c8c69,2023-02-01 04:09:00,Confirmation Page
cc40cce2-b900-425e-a8a4-c4e9107e099e,2023-10-17 08:58:00,Category Page
51b99105-a452-4b5a-83f7-f7b49c5884fa,2023-04-27 03:43:00,Confirmation Page
5f44087e-9b65-4c83-8f12-71c7e4ec2b6d,2023-04-28 13:47:00,Checkout Page
1075203c-4611-4500-8170-12c943d7c09c,2023-07-15 02:46:00,Homepage
1840f8f6-5b62-4468-83a7-b4179f0b1926,2023-06-15 22:21:00,Product Page
07684c84-2b6e-45f2-95d0-a35e2a2d68b5,2023-11-22 07:18:00,Category Page
27dec72f-ad3a-4487-8732-5d2555895fb2,2023-04-29 09:08:00,Confirmation Page
54d05f37-19b4-44a9-bac9-3f623f0b4d26,2023-04-04 00:35:00,Product Page
dc253175-dbe2-4c56-800d-31d7612917b8,2023-01-11 11:54:00,Homepage
dd33ca90-e18f-4d4e-a02b-81677ab8ade5,2023-07-10 01:13:00,Confirmation Page
55984662-1203-4d26-bf5b-b4ba33413dc5,2023-01-17 03:33:00,Confirmation Page
5a8e3079-2411-4bf3-b79e-af99d74938f2,2023-03-11 05:23:00,Product Page
8d1259b6-30d2-4995-ad47-3abad8ccd226,2023-05-15 05:47:00,Product Page
ba90a93f-6ff5-4bca-84cb-8b843c43e147,2023-01-30 04:03:00,Product Page
f0d2d548-318b-495e-bd9d-fbc1b2e6792c,2023-03-18 07:26:00,Category Page
0f821603-8aca-4943-a2f0-83f51f0eaa77,2023-11-13 17:43:00,Category Page
24b4fbbc-3a18-446a-80e7-f9a3920c2658,2023-07-10 23:16:00,Homepage
2b337734-552a-4f5e-8cd9-52eecd970371,2023-05-06 21:11:00,Product Page
5143bfb1-3ab4-44ad-82ef-ca7ba2ee38d2,2023-03-10 08:53:00,Homepage
5722306e-fea0-453a-848f-42162d322356,2023-11-01 20:21:00,Homepage
7bba79fd-5753-4de0-8328-4c6597e12bd6,2023-03-15 09:47:00,Checkout Page
886caf3a-a2a9-4cfb-8e35-86356b9afd09,2023-04-02 11:41:00,Category Page
cd0f2c1c-54f1-4447-84a1-e84975bcf1d2,2023-09-02 21:51:00,Category Page
5e749634-54a5-430f-ac98-c320711427e2,2023-09-23 10:19:00,Homepage
490bdf24-33fa-45a2-90b0-a097c2f96446,2023-09-25 19:47:00,Homepage
0bfd0000-6908-43c0-8be3-3619e641e70d,2023-04-20 16:59:00,Homepage
5f8f1311-7e94-4ef6-9ff8-9d3b38619721,2023-04-24 16:19:00,Product Page
d8ddd5b5-11c4-4486-91fb-fc3029f60402,2023-07-08 04:44:00,Category Page
62f1eeae-7908-4aba-b8f8-ed031d9e77c4,2023-11-10 02:44:00,Category Page
c77f0535-7029-4db8-b12f-194ca4a33315,2023-05-21 01:18:00,Confirmation Page
ed2fafbb-7c57-45b8-8b74-baa8a62b1ad1,2023-04-03 17:04:00,Product Page
be977cba-7f7b-4776-8e91-ae40bb709097,2023-06-25 12:31:00,Homepage
27ddf922-36d2-401e-9c59-c1b26ef0c5a3,2023-05-06 05:23:00,Category Page
a1554ca4-9fdc-4954-b090-1d391ac1b33f,2023-11-14 11:26:00,Homepage
5b554afa-cf96-4477-889c-0e7de35882d1,2023-09-17 09:44:00,Homepage
a28b5680-1340-45ec-858c-7a170fd87fd1,2023-03-29 08:49:00,Confirmation Page
be126bc0-79e0-4181-af8f-8e03fe1daf55,2023-01-17 04:52:00,Checkout Page
8e900500-89eb-4d66-a867-d396bea4fdfa,2023-04-22 08:14:00,Homepage
7c46c0ad-9754-4c8d-a808-d72c66a8c3c7,2023-12-07 03:01:00,Product Page
56778eaf-cd47-42e2-9d06-1f1e970fd559,2023-07-20 23:13:00,Category Page
86c85265-e8e2-4def-ae42-72ee44034b87,2023-01-27 08:05:00,Product Page
931b9054-d4dc-49b9-af0a-b26d1bd001e9,2023-01-04 08:27:00,Category Page
db22516a-2c65-47dc-8e52-816a5ac23927,2023-06-17 19:40:00,Checkout Page
37b204d3-6925-464a-8919-4dfdf102394b,2023-06-30 08:00:00,Homepage
f96a0b51-0fa7-4c7b-bbb8-92e120c41b61,2023-09-21 19:41:00,Checkout Page
7d3b7074-bc0a-44ed-82d6-290a320c86c8,2023-06-09 13:02:00,Homepage
8df128c2-a576-4344-9e72-ff2bde6942e9,2023-01-18 06:47:00,Confirmation Page
3b900e90-7dd0-4719-b894-21f1f0a41981,2023-11-30 22:09:00,Homepage
7bb3f470-02ff-4234-aa13-9c0fd2b47ac5,2023-10-22 13:10:00,Category Page
8985285c-e122-408d-8f4e-cae281a4890c,2023-05-31 01:09:00,Confirmation Page
69de03f7-d90c-4169-8095-5025167b5ef9,2023-12-23 09:42:00,Product Page
3d8d3558-e96e-4ec2-9f32-3f6f20c99bba,2023-06-29 16:59:00,Checkout Page
c49c0e15-d1f4-489f-a2d5-9dfe536d34c5,2023-06-17 16:00:00,Confirmation Page
16762922-1d27-487f-b55f-af2e673ada85,2023-06-10 05:43:00,Product Page
1d805e42-dfc4-46cd-a2af-3fd90d9ba5f5,2023-02-13 00:10:00,Product Page
f280495e-1068-4409-864e-1cb575c9d5f3,2023-02-01 04:07:00,Product Page
3cc2480a-780c-4524-8ba4-178e20bf279e,2023-01-30 15:57:00,Checkout Page
3ca35e6f-3d24-4d78-87ef-8fc2622924bc,2023-03-29 19:09:00,Checkout Page
cb15160c-0153-4601-bfc2-0efa3d9c2926,2023-02-05 22:43:00,Product Page
2b95f7e2-3772-414e-aa02-a6e34900b739,2023-10-28 20:00:00,Homepage
49845eea-53d2-404b-a7f4-2f548418dc14,2023-10-06 16:31:00,Category Page
0df920a3-539a-4fa6-9b34-9f8774995ff9,2023-02-25 23:53:00,Product Page
6dd16a62-6dd6-4b12-a143-d07a8527707c,2023-05-31 17:41:00,Product Page
6df69d85-8df2-48be-b4ab-6ca77b1358a0,2023-11-18 22:43:00,Product Page
c84e9d18-9289-4387-ab7f-4a1830e027bf,2023-12-01 16:23:00,Confirmation Page
387ca5ce-b60b-47ff-acf2-97c39d8775b9,2023-03-19 17:17:00,Product Page
8e162356-6154-4902-a66a-32be50379298,2023-06-10 10:22:00,Product Page
2b03fe66-6364-4961-b2a6-df70656ebf31,2023-08-12 02:20:00,Checkout Page
714c8c15-161c-4c79-a721-756a217efb86,2023-01-29 02:05:00,Product Page
66f2752e-534a-4ed8-ba19-aaa91633832c,2023-10-25 19:52:00,Confirmation Page
55f8a35f-a5a8-4356-81ca-94d61ad4bb26,2023-06-05 10:37:00,Confirmation Page
e2090d66-6984-4ee6-835b-4f274995d636,2023-07-23 12:42:00,Homepage
052fb05d-0e6f-4573-b88f-e64661e810f6,2023-10-02 19:47:00,Checkout Page
73e865f4-fa17-41ed-9953-a0bb6f85c5c5,2023-11-19 19:16:00,Homepage
e48300e1-d44e-41aa-9d78-d0f8e0432d8c,2023-10-29 22:52:00,Confirmation Page
884573b5-6bbe-4fff-9973-1da87bbd258b,2023-05-24 14:56:00,Confirmation Page
ddcaff0f-f5ea-4fff-83ee-b0d39a195330,2023-01-15 07:51:00,Category Page
9bfdb06e-99f3-40ea-a75f-4e4c0bdd302d,2023-12-16 03:08:00,Confirmation Page
e3b1980f-0891-4911-a53a-9b577b41e2ca,2023-03-07 16:15:00,Confirmation Page
9de82eb4-e545-48e9-8cc3-6f966781dc3d,2023-04-01 22:09:00,Checkout Page
5bea1860-3c25-4037-bced-c1d064ea314f,2023-06-28 09:48:00,Confirmation Page
cbcdab03-356e-451a-ba5e-c9decc2b2056,2023-03-22 02:49:00,Category Page
0e0fc2b6-0067-4d7e-9b60-a6410216e190,2023-02-16 15:13:00,Confirmation Page
bf4d62ec-5c0d-4102-8c6f-39c7bfbb8b64,2023-11-03 00:02:00,Homepage
0dbdcf25-d4ce-4cc2-b1fe-84f4e39c956e,2023-11-14 03:43:00,Checkout Page
6521d3ec-50da-414e-a170-1c3583e9e108,2023-04-12 13:54:00,Confirmation Page
775b8237-6131-49d6-a637-da04fee2c84e,2023-12-07 05:26:00,Confirmation Page
3a761729-fded-43e5-86f6-b486c4a06b24,2023-05-09 04:43:00,Homepage
989d78b3-491b-4d20-999c-436034632cba,2023-04-27 08:40:00,Homepage
ad7a4232-0373-4a13-b2b9-103e855c3ae5,2023-12-29 03:33:00,Category Page
3d87751a-cd81-472b-a48a-0daf6fd1bb49,2023-06-08 07:43:00,Checkout Page
b2357fa7-8786-4143-966a-876b35024a92,2023-02-09 01:28:00,Checkout Page
70a17081-a70f-496e-8daa-352908537608,2023-07-22 19:36:00,Checkout Page
e801335d-1965-4337-b42a-7d75a4787905,2023-11-24 13:02:00,Product Page
adfbb965-7584-445e-aa85-22250a8302b7,2023-04-14 22:47:00,Product Page
9c8fbec0-f8be-4bf5-b5a7-39a12dead3ac,2023-08-11 02:58:00,Confirmation Page
69383606-c242-4780-84f6-9170ea33c635,2023-07-16 23:59:00,Confirmation Page
c00d25bf-9402-443c-a6ea-239610a8957f,2023-10-15 06:43:00,Confirmation Page
239e7bd9-ce3a-49f1-a218-5cb1ede57502,2023-03-15 05:58:00,Confirmation Page
05f4f10a-dc0f-4c08-bbae-600745edaf37,2023-09-16 21:24:00,Product Page
975082af-184a-4c13-aaf4-cf8c4bc9ccdc,2023-04-19 00:05:00,Category Page
0665005f-738d-4bc5-b21f-decbea144f6f,2023-10-11 01:35:00,Checkout Page
ef4756e5-2c37-4ef7-82a5-88fc80dd2eb6,2023-06-10 20:21:00,Homepage
34da8eca-92b7-44d1-9de7-3b5aa197f6f1,2023-07-07 03:42:00,Product Page
e1a7e531-3d05-4abe-9a4c-1c2728271923,2023-08-09 03:41:00,Homepage
75b14323-a761-4087-907d-de794db6dd92,2023-06-18 05:41:00,Checkout Page
3f3461d2-ce63-4551-b821-c5f3d6ab694c,2023-07-15 05:04:00,Confirmation Page
a76e4376-0e98-4cd5-bd03-e74c1db9ae54,2023-08-19 23:05:00,Confirmation Page
d9538d92-09f9-4546-954e-7b1440467505,2023-04-06 00:32:00,Confirmation Page
9a799e2e-0836-4c4f-b04b-6bc90a8f274a,2023-04-10 05:32:00,Category Page
44ee12d3-a676-49b4-ad08-e2de8c5e64b6,2023-03-26 09:23:00,Category Page
aba7a9da-b6dc-4275-9c1c-a6d6941dde83,2023-01-07 00:41:00,Product Page
b3971f0a-578e-4827-aa18-8503763b7266,2023-02-13 05:28:00,Homepage
21428be0-7316-4e16-bdde-b18995a2c42c,2023-08-12 20:49:00,Product Page
78a3dbb9-5925-47a9-be20-c4cbc4d91ad3,2023-10-13 06:16:00,Homepage
df7434c1-3be7-4d63-b293-982dece1bc39,2023-09-17 04:44:00,Confirmation Page
4b2f7ea3-6985-47b0-ab15-9b4ca4b5c37d,2023-02-06 00:12:00,Homepage
d6534534-e55d-49ca-9cc8-e31cc0cb467c,2023-03-04 19:59:00,Homepage
bfecd753-76c2-43b5-a079-1a67c4960a9c,2023-09-24 20:02:00,Homepage
8687617a-45f3-45fa-87e7-5015ab0d65da,2023-05-31 23:21:00,Confirmation Page
65c5c161-0234-489a-b181-5b17e946bbd3,2023-04-01 13:49:00,Category Page
69c7a825-3e44-4974-9265-b06847357081,2023-03-21 09:28:00,Category Page
13bae1d3-9b1d-46c4-b1d7-866ce6eeb2a6,2023-04-14 14:29:00,Homepage
8e45a69a-214f-4ee4-aa4b-09561ac95154,2023-11-17 07:42:00,Product Page
9a3ea690-3720-4b4e-be7c-024a640bdf3a,2023-09-25 23:59:00,Homepage
ed132a18-40e6-4368-84e9-65460fc09b6c,2023-12-30 01:13:00,Product Page
75f02d00-b012-4dc0-84dc-ce0998558e5b,2023-08-29 03:51:00,Checkout Page
c3aa1bf0-a051-4337-9dc2-e6e4c43615be,2023-01-03 08:16:00,Product Page
1242def9-acd3-4684-b53a-b1db960eb6e5,2023-09-28 03:00:00,Confirmation Page
ed48e343-5f47-47eb-9cbe-db5f0bc19f5f,2023-07-14 23:28:00,Product Page
bef8d7e1-c84c-4185-8126-c04af05fbaa7,2023-07-07 14:36:00,Checkout Page
254a5276-bff6-4362-a4eb-1bc313675421,2023-06-05 22:16:00,Confirmation Page
2826a9a6-3fa9-460f-b2d9-f89aef0c925b,2023-11-09 18:53:00,Homepage
be0fe41d-7970-40d3-8eb7-bdbb8843f060,2023-01-19 02:54:00,Checkout Page
316c02dd-0b5e-4554-b3b4-a87f900e79d2,2023-02-14 08:15:00,Checkout Page
774b2917-3145-4b3f-8f36-bfb0c54222ed,2023-05-21 01:30:00,Confirmation Page
bf0bb5ff-c94e-4b46-b26d-bba75f4c3dd5,2023-08-23 21:49:00,Homepage
cfa13b4a-939e-49cf-9fa1-c6871e5930f6,2023-04-10 05:00:00,Checkout Page
632f4064-aaa3-4c20-875d-edf27ba7b27a,2023-02-13 01:14:00,Category Page
8e5f9786-bfc1-46ca-b54d-fe9a842d4a37,2023-12-20 14:01:00,Confirmation Page
b60a7d8d-bdba-4107-8f0a-d3c627b37fb3,2023-09-26 10:28:00,Confirmation Page
54edfc4a-01af-427d-83f5-f1e3b0b028cc,2023-07-25 14:08:00,Product Page
5df39098-c975-4f74-95ca-60f52141eaea,2023-05-11 16:09:00,Homepage
7cbd1ac9-49a7-4b28-ab33-03a478f66cf9,2023-03-25 13:56:00,Product Page
cf916d59-c91f-46d3-b88a-879e3907caff,2023-09-03 17:12:00,Homepage
a5c41e04-ea44-42fd-a21d-a37a782fda61,2023-09-18 21:18:00,Category Page
2cd0612e-a4f1-4341-9ebb-8e747f7eb699,2023-09-14 03:08:00,Category Page
0d368def-ad8d-42b1-8273-71e99743dc31,2023-07-19 00:35:00,Product Page
d455882f-fa1c-4158-a5eb-232874c6e07d,2023-08-29 12:29:00,Checkout Page
80861afe-3629-4be2-9a12-512cff9a5376,2023-04-13 17:36:00,Category Page
a64a6240-b5c8-420f-ab26-24d82aeabc0f,2023-03-22 16:00:00,Confirmation Page
5337d77b-1c83-41c7-a9e4-84f334e0b36e,2023-09-27 09:04:00,Category Page
5e20bcb5-de9a-447c-ae19-f8937824b7ca,2023-10-30 20:22:00,Category Page
0b77c7f3-0be3-4168-89d6-0afc4cda564b,2023-11-25 06:01:00,Homepage
2dca1ecc-53de-4512-9ae5-d2cea0ef4209,2023-03-29 10:20:00,Checkout Page
99e931b5-be2f-4b05-8b51-96d1a78d5595,2023-01-24 14:07:00,Category Page
5ec080c6-042f-4ac0-8f48-bbf1ddcba922,2023-07-08 15:41:00,Checkout Page
8f20b1bf-603d-43bc-b631-46a904d3b1a6,2023-04-22 23:08:00,Confirmation Page
89ebb21d-d845-4868-9f65-e330b0fd90ae,2023-09-03 15:08:00,Confirmation Page
bacf7b93-69cc-4eef-9285-7377b5821d5b,2023-04-30 04:04:00,Product Page
b9e1e122-c7e9-41b3-a604-ee9d50d84025,2023-03-27 01:15:00,Homepage
47051a1c-a09a-4dd6-ab37-1e3c5d5c7721,2023-05-16 21:02:00,Category Page
4d895024-3f33-4c0d-9392-163d7d9962d2,2023-08-17 20:01:00,Homepage
7a494e70-2ccb-4f36-988c-8618f3914fa7,2023-06-24 20:39:00,Homepage
f13aff6d-9f24-45b3-bc44-795124a689d9,2023-04-15 10:22:00,Checkout Page
6508e562-b204-4bfc-9d74-ea5317cbda3f,2023-07-31 22:07:00,Product Page
8563d61d-aa1b-4ccb-abfb-55bfda898573,2023-03-04 09:33:00,Category Page
3fea6df9-f64e-419a-89a7-5d4a3aaea7f5,2023-02-19 23:38:00,Product Page
48f790e2-333a-4ad8-ae5e-6fc47cb54c4c,2023-10-22 19:41:00,Product Page
459b92f4-4c71-431c-b991-e04b5a7a8c3c,2023-01-06 15:25:00,Category Page
8b5a58ad-0c40-4eec-9190-612b931e545e,2023-07-21 09:15:00,Category Page
545ff6cb-1c03-4a79-819c-0e6e0867fbd6,2023-07-03 19:26:00,Product Page
248eb30a-3272-4a66-8441-66d59a6041ba,2023-04-30 09:06:00,Category Page
b98634d8-9a13-48ed-b1e8-9c0d4bff52f1,2023-05-14 14:47:00,Checkout Page
b83f5ad4-e4a8-412b-9734-7b8744ff1248,2023-08-02 03:34:00,Homepage
66d0d4f6-d610-41a7-ab7c-951e4e96bec4,2023-08-20 03:06:00,Product Page
85f1dce6-6484-4066-bae7-a10c6af7de50,2023-01-10 04:57:00,Product Page
58fe2009-f6dc-4e0b-9b3c-022aadd2dda3,2023-10-23 15:19:00,Checkout Page
6f3d3ced-a1e1-4c53-9833-aed06128cedd,2023-02-17 06:24:00,Confirmation Page
9aa2eb04-7fc0-43f6-af5c-70346feb934d,2023-11-16 05:56:00,Homepage
6f63691c-d69a-40f5-97a3-0a082abe885c,2023-05-25 00:38:00,Confirmation Page
6c1f63c0-d452-49fa-95e2-425898cd1552,2023-02-26 12:32:00,Confirmation Page
17afd07d-2caa-4fb1-9a5a-1ce8a7a0304f,2023-12-22 06:17:00,Product Page
a10e3e94-1515-42a8-b3f9-a95b8e79354f,2023-03-06 08:35:00,Category Page
56913a77-577d-4c98-886b-8c2b5cca9376,2023-07-05 20:35:00,Confirmation Page
14755ca8-e7b4-478a-8a3e-45adf384b91e,2023-12-27 21:29:00,Homepage
174d39b2-dd39-42cc-be6e-7ed8907133d3,2023-01-28 20:05:00,Category Page
c794029f-3bd0-42d4-96b1-7f93778169d3,2023-02-19 08:43:00,Homepage
